(0.9272682359458094, -0.0002870362243572606)
(0.9285395598687686, -0.0002900619752939039)
(0.9298108837917274, -0.0002930877262305472)
(0.9310822077146865, -0.0002961134771671905)
(0.9323535316376456, -0.00029913922810383386)
(0.9336248555606045, -0.00030216497904047326)
(0.9348961794835635, -0.0003051907299771166)
(0.9361675034065224, -0.0003082164809137599)
(0.9374388273294815, -0.00031124223185040323)
(0.9387101512524406, -0.0003142679827870427)
(0.9399814751753994, -0.000317293733723686)
(0.9412527990983586, -0.0003203194846603293)
(0.9425241230213176, -0.0003233452355969726)
(0.9437954469442765, -0.00032637098653361596)
(0.9450667708672356, -0.0003293967374702554)
(0.9463380947901945, -0.0003324224884068987)
(0.9476094187131535, -0.000335448239343542)
(0.9488807426361126, -0.0003384739902801853)
(0.9501520665590717, -0.0003414997412168248)
(0.9514233904820306, -0.0003445254921534681)
(0.9526947144049894, -0.0003475512430901114)
(0.9539660383279486, -0.00035057699402675475)
(0.9552373622509076, -0.00035360274496339805)
(0.9565086861738666, -0.00035662849590003745)
(0.9577800100968256, -0.00035965424683668076)
(0.9590513340197846, -0.0003626799977733241)
(0.9603226579427435, -0.00036570574870996357)
(0.9615939818657026, -0.0003687314996466069)
(0.9628653057886617, -0.0003717572505832502)
(0.9641366297116206, -0.00037478300151989354)
(0.9654079536345797, -0.0003778087524565368)
(0.9666792775575386, -0.00038083450339317624)
(0.9679506014804976, -0.00038386025432981955)
(0.9692219254034565, -0.0003868860052664629)
(0.9704932493264156, -0.0003899117562031062)
(0.9717645732493746, -0.0003929375071397456)
(0.9730358971723337, -0.0003959632580763889)
(0.9743072210952926, -0.0003989890090130323)
(0.9755785450182515, -0.0004020147599496756)
(0.9768498689412106, -0.0004050405108863189)
(0.9781211928641697, -0.0004080662618229584)
(0.9793925167871287, -0.00041109201275960164)
(0.9806638407100876, -0.00041411776369624495)
(0.9819351646330465, -0.00041714351463288825)
(0.9832064885560056, -0.00042016926556952776)
(0.9844778124789646, -0.00042319501650617107)
(0.9857491364019237, -0.0004262207674428144)
(0.9870204603248826, -0.00042924651837945773)
(0.9882917842478417, -0.000432272269316101)
(0.9895631081708007, -0.00043529802025274044)
(0.9908344320937597, -0.0004383237711893838)
(0.9921057560167187, -0.0004413495221260271)
(0.9933770799396776, -0.0004443752730626704)
(0.9946484038626366, -0.00044740102399930986)
(0.9959197277855958, -0.00045042677493595316)
(0.9971910517085546, -0.00045345252587259647)
(0.9984623756315137, -0.00045647827680923977)
(0.9997336995544726, -0.0004595040277458792)
(1.0010050234774317, -0.00046252977868252253)
(1.0022763474003908, -0.00046555552961916584)
(1.0035476713233495, -0.0004685812805558092)
(1.0048189952463087, -0.00047160703149244865)
(1.0060903191692676, -0.000474632782429092)
(1.0073616430922268, -0.0004776585333657352)
(1.0086329670151857, -0.00048068428430237856)
(1.0099042909381446, -0.00048371003523902187)
(1.0111756148611037, -0.0004867357861756614)
(1.0124469387840627, -0.0004897615371123046)
(1.0137182627070218, -0.000492787288048948)
(1.0149895866299807, -0.0004958130389855913)
(1.0162609105529397, -0.0004988387899222307)
(1.0175322344758988, -0.000501864540858874)
(1.0188035583988577, -0.0005048902917955174)
(1.0200748823218169, -0.0005079160427321607)
(1.0213462062447758, -0.000510941793668804)
(1.0226175301677347, -0.0005139675446054434)
(1.0238888540906936, -0.0005169932955420868)
(1.0251601780136528, -0.0005200190464787301)
(1.0264315019366117, -0.0005230447974153734)
(1.0277028258595708, -0.0005260705483520128)
(1.0289741497825298, -0.0005290962992886561)
(1.0302454737054887, -0.0005321220502252994)
(1.0315167976284478, -0.0005351478011619428)
(1.0327881215514068, -0.0005381735520985861)
(1.0340594454743657, -0.0005411993030352255)
(1.0353307693973248, -0.0005442250539718688)
(1.0366020933202837, -0.0005472508049085121)
(1.037873417243243, -0.0005502765558451516)
(1.0391447411662016, -0.0005533023067817949)
(1.0404160650891607, -0.0005563280577184382)
(1.0416873890121199, -0.0005593538086550815)
(1.0429587129350788, -0.000562379559591725)
(1.0442300368580377, -0.0005654053105283682)
(1.0455013607809966, -0.0005684310614650077)
(1.0467726847039558, -0.000571456812401651)
(1.0480440086269147, -0.0005744825633382943)
(1.0493153325498739, -0.0005775083142749337)
(1.0505866564728328, -0.000580534065211577)
(1.0518579803957917, -0.0005835598161482203)
(1.0531293043187508, -0.0005865855670848637)
(1.0544006282417098, -0.000589611318021507)
(1.055671952164669, -0.0005926370689581464)
(1.0569432760876278, -0.0005956628198947897)
(1.0582146000105868, -0.000598688570831433)
(1.059485923933546, -0.0006017143217680763)
(1.0607572478565048, -0.0006047400727047158)
(1.0620285717794637, -0.000607765823641359)
(1.063299895702423, -0.0006107915745780024)
(1.0645712196253818, -0.0006138173255146457)
(1.065842543548341, -0.000616843076451289)
(1.0671138674712999, -0.0006198688273879286)
(1.0683851913942588, -0.0006228945783245719)
(1.0696565153172177, -0.0006259203292612152)
(1.0709278392401769, -0.0006289460801978584)
(1.072199163163136, -0.0006319718311344979)
(1.0734704870860947, -0.0006349975820711412)
(1.0747418110090539, -0.0006380233330077846)
(1.0760131349320128, -0.0006410490839444279)
(1.077284458854972, -0.0006440748348810673)
(1.0785557827779308, -0.0006471005858177106)
(1.0798271067008898, -0.0006501263367543539)
(1.081098430623849, -0.0006531520876909972)
(1.0823697545468078, -0.0006561778386276366)
(1.083641078469767, -0.00065920358956428)
(1.084912402392726, -0.0006622293405009233)
(1.0861837263156848, -0.0006652550914375666)
(1.087455050238644, -0.0006682808423742099)
(1.088726374161603, -0.0006713065933108494)
(1.0899976980845618, -0.0006743323442474926)
(1.0912690220075207, -0.0006773580951841359)
(1.0925403459304799, -0.0006803838461207794)
(1.0938116698534388, -0.0006834095970574188)
(1.095082993776398, -0.0006864353479940622)
(1.0963543176993569, -0.0006894610989307055)
(1.0976256416223158, -0.0006924868498673488)
(1.098896965545275, -0.000695512600803992)
(1.1001682894682339, -0.0006985383517406315)
(1.101439613391193, -0.0007015641026772748)
(1.102710937314152, -0.0007045898536139181)
(1.1039822612371109, -0.0007076156045505615)
(1.10525358516007, -0.0007106413554872009)
(1.106524909083029, -0.0007136671064238442)
(1.107796233005988, -0.0007166928573604875)
(1.1090675569289468, -0.0007197186082971308)
(1.110338880851906, -0.0007227443592337741)
(1.111610204774865, -0.0007257701101704135)
(1.112881528697824, -0.0007287958611070568)
(1.114152852620783, -0.0007318216120437002)
(1.1154241765437418, -0.0007348473629803396)
(1.116695500466701, -0.0007378731139169829)
(1.11796682438966, -0.0007408988648536262)
(1.1192381483126188, -0.0007439246157902696)
(1.120509472235578, -0.0007469503667269129)
(1.1217807961585369, -0.0007499761176635524)
(1.123052120081496, -0.0007530018686001957)
(1.124323444004455, -0.000756027619536839)
(1.125594767927414, -0.0007590533704734824)
(1.126866091850373, -0.0007620791214101218)
(1.128137415773332, -0.0007651048723467651)
(1.129408739696291, -0.0007681306232834083)
(1.13068006361925, -0.0007711563742200517)
(1.131951387542209, -0.000774182125156695)
(1.133222711465168, -0.0007772078760933344)
(1.1344940353881272, -0.0007802336270299778)
(1.1357653593110861, -0.0007832593779666211)
(1.137036683234045, -0.0007862851289032643)
(1.138308007157004, -0.0007893108798399038)
(1.139579331079963, -0.0007923366307765472)
(1.1408506550029218, -0.0007953623817131904)
(1.1421219789258812, -0.0007983881326498339)
(1.14339330284884, -0.0008014138835864772)
(1.144664626771799, -0.0008044396345231166)
(1.145935950694758, -0.0008074653854597599)
(1.147207274617717, -0.0008104911363964033)
(1.148478598540676, -0.0008135168873330465)
(1.149749922463635, -0.000816542638269686)
(1.151021246386594, -0.0008195683892063292)
(1.152292570309553, -0.0008225941401429726)
(1.153563894232512, -0.0008256198910796159)
(1.1548352181554709, -0.0008286456420162593)
(1.1561065420784302, -0.0008316713929528986)
(1.1573778660013891, -0.000834697143889542)
(1.158649189924348, -0.0008377228948261852)
(1.159920513847307, -0.0008407486457628286)
(1.161191837770266, -0.0008437743966994681)
(1.1624631616932248, -0.0008468001476361113)
(1.163734485616184, -0.0008498258985727546)
(1.1650058095391431, -0.000852851649509398)
(1.166277133462102, -0.0008558774004460374)
(1.167548457385061, -0.0008589031513826808)
(1.1688197813080201, -0.0008619289023193242)
(1.170091105230979, -0.0008649546532559674)
(1.171362429153938, -0.0008679804041926069)
(1.172633753076897, -0.0008710061551292501)
(1.173905076999856, -0.0008740319060658935)
(1.1751764009228152, -0.0008770576570025368)
(1.176447724845774, -0.0008800834079391802)
(1.1777190487687332, -0.0008831091588758195)
(1.178990372691692, -0.0008861349098124629)
(1.1802616966146509, -0.0008891606607491061)
(1.1815330205376102, -0.0008921864116857495)
(1.1828043444605691, -0.0008952121626223888)
(1.184075668383528, -0.0008982379135590322)
(1.185346992306487, -0.0009012636644956755)
(1.1866183162294464, -0.0009042894154323189)
(1.1878896401524053, -0.0009073151663689621)
(1.189160964075364, -0.0009103409173056016)
(1.1904322879983231, -0.0009133666682422448)
(1.191703611921282, -0.0009163924191788882)
(1.1929749358442412, -0.0009194181701155316)
(1.1942462597672001, -0.000922443921052171)
(1.1955175836901593, -0.0009254696719888144)
(1.1967889076131182, -0.0009284954229254577)
(1.198060231536077, -0.0009315211738621011)
(1.1993315554590362, -0.0009345469247987443)
(1.2006028793819952, -0.0009375726757353838)
(1.201874203304954, -0.000940598426672027)
(1.2031455272279132, -0.0009436241776086704)
(1.2044168511508724, -0.0009466499285453137)
(1.2056881750738313, -0.0009496756794819531)
(1.2069594989967902, -0.0009527014304185964)
(1.2082308229197491, -0.0009557271813552398)
(1.209502146842708, -0.000958752932291883)
(1.210773470765667, -0.0009617786832285225)
(1.2120447946886261, -0.0009648044341651657)
(1.2133161186115853, -0.0009678301851018091)
(1.2145874425345442, -0.0009708559360384524)
(1.2158587664575031, -0.0009738816869750918)
(1.2171300903804623, -0.0009769074379117353)
(1.2184014143034212, -0.0009799331888483784)
(1.2196727382263801, -0.0009829589397850219)
(1.2209440621493393, -0.0009859846907216653)
(1.2222153860722982, -0.0009890104416583046)
(1.2234867099952573, -0.000992036192594948)
(1.224758033918216, -0.0009950619435315914)
(1.2260293578411754, -0.0009980876944682346)
(1.2273006817641343, -0.001001113445404874)
(1.2285720056870932, -0.0010041391963415173)
(1.2298433296100522, -0.0010071649472781607)
(1.231114653533011, -0.001010190698214804)
(1.23238597745597, -0.0010132164491514434)
(1.2336573013789291, -0.0010162422000880866)
(1.2349286253018883, -0.00101926795102473)
(1.2361999492248472, -0.0010222937019613732)
(1.2374712731478061, -0.0010253194528980127)
(1.2387425970707653, -0.001028345203834656)
(1.2400139209937242, -0.0010313709547712993)
(1.2412852449166831, -0.0010343967057079427)
(1.2425565688396423, -0.0010374224566445862)
(1.2438278927626012, -0.0010404482075812255)
(1.2450992166855603, -0.0010434739585178689)
(1.2463705406085193, -0.001046499709454512)
(1.2476418645314784, -0.0010495254603911555)
(1.2489131884544373, -0.001052551211327795)
(1.250184512377396, -0.0010555769622644382)
(1.2514558363003554, -0.0010586027132010816)
(1.2527271602233143, -0.0010616284641377248)
(1.2539984841462732, -0.0010646542150743682)
(1.2552698080692322, -0.0010676799660110075)
(1.2565411319921915, -0.001070705716947651)
(1.2578124559151505, -0.001073731467884294)
(1.2590837798381092, -0.0010767572188209375)
(1.2603551037610683, -0.0010797829697575768)
(1.2616264276840272, -0.0010828087206942202)
(1.2628977516069861, -0.0010858344716308636)
(1.2641690755299453, -0.001088860222567507)
(1.2654403994529044, -0.0010918859735041502)
(1.2667117233758634, -0.0010949117244407898)
(1.2679830472988223, -0.001097937475377433)
(1.2692543712217814, -0.0011009632263140764)
(1.2705256951447403, -0.0011039889772507196)
(1.2717970190676993, -0.001107014728187359)
(1.2730683429906584, -0.0011100404791240023)
(1.2743396669136173, -0.0011130662300606457)
(1.2756109908365763, -0.0011160919809972889)
(1.2768823147595352, -0.0011191177319339284)
(1.2781536386824945, -0.0011221434828705718)
(1.2794249626054532, -0.001125169233807215)
(1.2806962865284122, -0.0011281949847438584)
(1.2819676104513713, -0.0011312207356804977)
(1.2832389343743302, -0.0011342464866171411)
(1.2845102582972894, -0.0011372722375537845)
(1.2857815822202483, -0.001140297988490428)
(1.2870529061432074, -0.0011433237394270711)
(1.2883242300661664, -0.0011463494903637106)
(1.2895955539891253, -0.0011493752413003538)
(1.2908668779120844, -0.0011524009922369972)
(1.2921382018350434, -0.0011554267431736404)
(1.2934095257580025, -0.00115845249411028)
(1.2946808496809612, -0.0011614782450469232)
(1.2959521736039206, -0.0011645039959835666)
(1.2972234975268795, -0.0011675297469202098)
(1.2984948214498384, -0.0011705554978568532)
(1.2997661453727973, -0.0011735812487934927)
(1.3010374692957563, -0.0011766069997301359)
(1.3023087932187152, -0.0011796327506667793)
(1.3035801171416745, -0.0011826585016034227)
(1.3048514410646335, -0.001185684252540062)
(1.3061227649875924, -0.0011887100034767054)
(1.3073940889105513, -0.0011917357544133488)
(1.3086654128335105, -0.001194761505349992)
(1.3099367367564694, -0.0011977872562866352)
(1.3112080606794283, -0.0012008130072232747)
(1.3124793846023874, -0.0012038387581599181)
(1.3137507085253464, -0.0012068645090965613)
(1.3150220324483055, -0.0012098902600332047)
(1.3162933563712644, -0.001212916010969844)
(1.3175646802942236, -0.0012159417619064875)
(1.3188360042171825, -0.0012189675128431306)
(1.3201073281401412, -0.001221993263779774)
(1.3213786520631006, -0.0012250190147164134)
(1.3226499759860595, -0.0012280447656530568)
(1.3239212999090184, -0.0012310705165897002)
(1.3251926238319773, -0.0012340962675263436)
(1.3264639477549367, -0.0012371220184629868)
(1.3277352716778956, -0.0012401477693996263)
(1.3290065956008545, -0.0012431735203362695)
(1.3302779195238135, -0.001246199271272913)
(1.3315492434467724, -0.001249225022209556)
(1.3328205673697313, -0.0012522507731461956)
(1.3340918912926905, -0.001255276524082839)
(1.3353632152156496, -0.0012583022750194822)
(1.3366345391386085, -0.0012613280259561256)
(1.3379058630615674, -0.001264353776892765)
(1.3391771869845264, -0.0012673795278294083)
(1.3404485109074853, -0.0012704052787660515)
(1.3417198348304442, -0.001273431029702695)
(1.3429911587534036, -0.0012764567806393384)
(1.3442624826763625, -0.0012794825315759777)
(1.3455338065993214, -0.001282508282512621)
(1.3468051305222803, -0.0012855340334492645)
(1.3480764544452397, -0.0012885597843859077)
(1.3493477783681984, -0.0012915855353225472)
(1.3506191022911573, -0.0012946112862591904)
(1.3518904262141165, -0.0012976370371958338)
(1.3531617501370754, -0.001300662788132477)
(1.3544330740600345, -0.0013036885390691204)
(1.3557043979829935, -0.0013067142900057597)
(1.3569757219059526, -0.001309740040942403)
(1.3582470458289115, -0.0013127657918790463)
(1.3595183697518705, -0.0013157915428156858)
(1.3607896936748296, -0.0013188172937523292)
(1.3620610175977885, -0.0013218430446889724)
(1.3633323415207477, -0.0013248687956256158)
(1.3646036654437064, -0.0013278945465622592)
(1.3658749893666657, -0.0013309202974989024)
(1.3671463132896247, -0.001333946048435542)
(1.3684176372125836, -0.0013369717993721854)
(1.3696889611355425, -0.0013399975503088286)
(1.3709602850585014, -0.001343023301245468)
(1.3722316089814603, -0.0013460490521821113)
(1.3735029329044197, -0.0013490748031187547)
(1.3747742568273786, -0.0013521005540553979)
(1.3760455807503376, -0.0013551263049920413)
(1.3773169046732965, -0.0013581520559286806)
(1.3785882285962556, -0.001361177806865324)
(1.3798595525192145, -0.0013642035578019672)
(1.3811308764421735, -0.0013672293087386067)
(1.3824022003651326, -0.0013702550596752501)
(1.3836735242880918, -0.0013732808106118933)
(1.3849448482110505, -0.0013763065615485367)
(1.3862161721340096, -0.0013793323124851801)
(1.3874874960569687, -0.0013823580634218233)
(1.3887588199799277, -0.0013853838143584628)
(1.3900301439028864, -0.0013884095652951063)
(1.3913014678258457, -0.0013914353162317494)
(1.3925727917488049, -0.0013944610671683926)
(1.3938441156717636, -0.0013974868181050322)
(1.3951154395947225, -0.0014005125690416756)
(1.3963867635176817, -0.0014035383199783188)
(1.3976580874406406, -0.0014065640709149622)
(1.3989294113635997, -0.0014095898218516015)
(1.4002007352865586, -0.0014126155727882449)
(1.4014720592095176, -0.001415641323724888)
(1.4027433831324765, -0.0014186670746615315)
(1.4040147070554356, -0.001421692825598171)
(1.4052860309783948, -0.0014247185765348142)
(1.4065573549013537, -0.0014277443274714576)
(1.4078286788243126, -0.001430770078408101)
(1.4091000027472718, -0.0014337958293447442)
(1.4103713266702305, -0.0014368215802813837)
(1.4116426505931894, -0.001439847331218027)
(1.4129139745161488, -0.0014428730821546703)
(1.4141852984391077, -0.0014458988330913135)
(1.4154566223620666, -0.001448924584027953)
(1.4167279462850255, -0.0014519503349645965)
(1.4179992702079849, -0.0014549760859012396)
(1.4192705941309436, -0.001458001836837883)
(1.4205419180539025, -0.0014610275877745263)
(1.4218132419768617, -0.0014640533387111658)
(1.4230845658998208, -0.001467079089647809)
(1.4243558898227795, -0.0014701048405844524)
(1.4256272137457386, -0.0014731305915210958)
(1.4268985376686978, -0.0014761563424577353)
(1.4281698615916567, -0.0014791820933943785)
(1.4294411855146156, -0.001482207844331022)
(1.4307125094375748, -0.001485233595267665)
(1.4319838333605337, -0.0014882593462043046)
(1.4332551572834926, -0.0014912850971409478)
(1.4345264812064518, -0.0014943108480775912)
(1.435797805129411, -0.0014973365990142344)
(1.4370691290523698, -0.001500362349950874)
(1.4383404529753288, -0.0015033881008875171)
(1.4396117768982877, -0.0015064138518241605)
(1.4408831008212466, -0.0015094396027608037)
(1.4421544247442055, -0.0015124653536974471)
(1.4434257486671649, -0.0015154911046340867)
(1.4446970725901238, -0.0015185168555707299)
(1.4459683965130827, -0.0015215426065073733)
(1.4472397204360417, -0.0015245683574440167)
(1.4485110443590008, -0.0015275941083806562)
(1.4497823682819597, -0.0015306198593172994)
(1.4510536922049186, -0.0015336456102539428)
(1.4523250161278778, -0.0015366713611905862)
(1.453596340050837, -0.0015396971121272292)
(1.4548676639737956, -0.001542722863063869)
(1.4561389878967548, -0.001545748614000512)
(1.457410311819714, -0.0015487743649371553)
(1.4586816357426728, -0.0015518001158737987)
(1.4599529596656318, -0.001554825866810438)
(1.4612242835885907, -0.0015578516177470814)
(1.4624956075115496, -0.0015608773686837248)
(1.4637669314345088, -0.001563903119620368)
(1.4650382553574677, -0.0015669288705570114)
(1.4663095792804268, -0.0015699546214936507)
(1.4675809032033857, -0.0015729803724302942)
(1.4688522271263447, -0.0015760061233669376)
(1.4701235510493038, -0.001579031874303581)
(1.4713948749722627, -0.0015820576252402203)
(1.4726661988952217, -0.0015850833761768637)
(1.4739375228181808, -0.001588109127113507)
(1.47520884674114, -0.00159113487805015)
(1.4764801706640989, -0.0015941606289867935)
(1.4777514945870578, -0.0015971863799234328)
(1.479022818510017, -0.0016002121308600762)
(1.4802941424329756, -0.0016032378817967196)
(1.4815654663559346, -0.001606263632733359)
(1.482836790278894, -0.0016092893836700023)
(1.4841081142018528, -0.0016123151346066457)
(1.4853794381248118, -0.001615340885543289)
(1.4866507620477707, -0.0016183666364799323)
(1.48792208597073, -0.0016213923874165716)
(1.489193409893689, -0.001624418138353215)
(1.4904647338166477, -0.0016274438892898585)
(1.4917360577396068, -0.0016304696402265019)
(1.4930073816625662, -0.0016334953911631412)
(1.4942787055855247, -0.0016365211420997846)
(1.4955500295084838, -0.0016395468930364275)
(1.496821353431443, -0.001642572643973071)
(1.4980926773544019, -0.0016455983949097144)
(1.4993640012773608, -0.0016486241458463537)
(1.50063532520032, -0.001651649896782997)
(1.5019066491232789, -0.0016546756477196405)
(1.5031779730462378, -0.0016577013986562798)
(1.504449296969197, -0.0016607271495929232)
(1.505720620892156, -0.0016637529005295666)
(1.506991944815115, -0.0016667786514662098)
(1.508263268738074, -0.0016698044024028532)
(1.5095345926610328, -0.0016728301533394966)
(1.5108059165839918, -0.001675855904276136)
(1.5120772405069507, -0.0016788816552127793)
(1.51334856442991, -0.0016819074061494228)
(1.514619888352869, -0.0016849331570860657)
(1.515891212275828, -0.0016879589080227055)
(1.5171625361987868, -0.0016909846589593484)
(1.518433860121746, -0.0016940104098959918)
(1.519705184044705, -0.0016970361608326353)
(1.5209765079676638, -0.0017000619117692746)
(1.522247831890623, -0.001703087662705918)
(1.523519155813582, -0.0017061134136425614)
(1.5247904797365408, -0.0017091391645792046)
(1.5260618036594997, -0.001712164915515844)
(1.527333127582459, -0.0017151906664524875)
(1.528604451505418, -0.0017182164173891307)
(1.529875775428377, -0.001721242168325774)
(1.5311470993513359, -0.0017242679192624175)
(1.5324184232742948, -0.0017272936701990568)
(1.5336897471972537, -0.0017303194211357002)
(1.5349610711202128, -0.0017333451720723436)
(1.536232395043172, -0.0017363709230089866)
(1.537503718966131, -0.0017393966739456263)
(1.5387750428890898, -0.0017424224248822693)
(1.540046366812049, -0.0017454481758189127)
(1.541317690735008, -0.0017484739267555561)
(1.5425890146579668, -0.0017514996776921954)
(1.543860338580926, -0.0017545254286288389)
(1.5451316625038851, -0.0017575511795654823)
(1.546402986426844, -0.0017605769305021255)
(1.547674310349803, -0.001763602681438765)
(1.548945634272762, -0.0017666284323754082)
(1.550216958195721, -0.0017696541833120516)
(1.5514882821186797, -0.001772679934248695)
(1.552759606041639, -0.0017757056851853384)
(1.554030929964598, -0.0017787314361219814)
(1.555302253887557, -0.0017817571870586211)
(1.5565735778105159, -0.0017847829379952645)
(1.5578449017334752, -0.0017878086889319075)
(1.5591162256564342, -0.0017908344398685472)
(1.5603875495793929, -0.0017938601908051902)
(1.561658873502352, -0.0017968859417418336)
(1.5629301974253114, -0.001799911692678477)
(1.5642015213482698, -0.0018029374436151204)
(1.565472845271229, -0.0018059631945517597)
(1.5667441691941881, -0.0018089889454884032)
(1.568015493117147, -0.0018120146964250463)
(1.569286817040106, -0.0018150404473616898)
(1.5705581409630651, -0.001818066198298329)
(1.571829464886024, -0.0018210919492349725)
(1.5731007888089827, -0.0018241177001716159)
(1.574372112731942, -0.0018271434511082593)
(1.5756434366549013, -0.0018301692020449023)
(1.57691476057786, -0.001833194952981542)
(1.578186084500819, -0.001836220703918185)
(1.579457408423778, -0.0018392464548548284)
(1.5807287323467372, -0.0018422722057914718)
(1.5820000562696959, -0.001845297956728111)
(1.583271380192655, -0.0018483237076647545)
(1.5845427041156142, -0.001851349458601398)
(1.585814028038573, -0.0018543752095380411)
(1.5870853519615318, -0.0018574009604746806)
(1.5883566758844914, -0.001860426711411324)
(1.58962799980745, -0.0018634524623479672)
(1.590899323730409, -0.0018664782132846106)
(1.5921706476533681, -0.001869503964221254)
(1.5934419715763273, -0.0018725297151578934)
(1.594713295499286, -0.0018755554660945368)
(1.595984619422245, -0.0018785812170311802)
(1.597255943345204, -0.0018816069679678232)
(1.5985272672681632, -0.0018846327189044629)
(1.5997985911911219, -0.0018876584698411059)
(1.6010699151140813, -0.0018906842207777493)
(1.60234123903704, -0.0018937099717143927)
(1.603612562959999, -0.001896735722651032)
(1.6048838868829582, -0.0018997614735876754)
(1.6061552108059172, -0.0019027872245243188)
(1.6074265347288763, -0.001905812975460962)
(1.608697858651835, -0.0019088387263976054)
(1.6099691825747942, -0.001911864477334245)
(1.611240506497753, -0.0019148902282708881)
(1.6125118304207118, -0.0019179159792075315)
(1.6137831543436714, -0.001920941730144175)
(1.6150544782666303, -0.0019239674810808142)
(1.616325802189589, -0.0019269932320174577)
(1.6175971261125481, -0.001930018982954101)
(1.6188684500355073, -0.001933044733890744)
(1.6201397739584662, -0.0019360704848273875)
(1.621411097881425, -0.0019390962357640268)
(1.622682421804384, -0.0019421219867006702)
(1.6239537457273434, -0.0019451477376373136)
(1.625225069650302, -0.0019481734885739529)
(1.6264963935732613, -0.0019511992395105963)
(1.6277677174962204, -0.00195422499044724)
(1.629039041419179, -0.001957250741383883)
(1.6303103653421382, -0.0019602764923205263)
(1.6315816892650972, -0.0019633022432571697)
(1.6328530131880563, -0.001966327994193809)
(1.634124337111015, -0.001969353745130452)
